Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
1295,FIFA Soccer 2024,PS3,2020.0,Shooter,Nintendo,0.42,0.82,0.17,0.02,1.43
1296,Call of Duty Remastered,X360,2023.0,Sports,Sony Computer Entertainment,1.04,0.15,0.01,0.01,1.21
1297,Forza Horizon 2023,PS4,2016.0,Role-Playing,Activision,0.27,0.4,0.25,0.29,1.21
1298,Mario Kart 2023,X360,2019.0,Racing,Nintendo,1.52,0.88,0.26,0.17,2.83
1299,Forza Horizon V,PS3,2018.0,Platform,Take-Two Interactive,0.51,0.02,0.04,0.05,0.62
1300,Call of Duty Origins,XSX,2022.0,Platform,Activision,0.79,0.36,0.39,0.09,1.63
1301,Grand Theft Auto Ultra,XOne,2015.0,Role-Playing,Sony Computer Entertainment,0.41,0.14,0.52,0.22,1.29
1302,Minecraft 2024,Switch,2020.0,Sports,Activision,1.45,0.76,0.07,0.04,2.32
1303,Halo Remastered,Switch,2015.0,Racing,Electronic Arts,0.04,3.31,0.18,0.11,3.64
1304,The Legend of Zelda V,Switch,2017.0,Adventure,Electronic Arts,1.52,0.26,0.14,0.12,2.04
1305,Call of Duty Origins,PC,2022.0,Racing,Activision,0.19,0.72,0.68,0.03,1.62
1306,FIFA Soccer Infinite,X360,2019.0,Role-Playing,Electronic Arts,6.03,0.16,1.21,0.12,7.52
1307,Halo Ultra,PS4,2023.0,Platform,Sony Computer Entertainment,7.61,0.31,0.05,0.39,8.36
1308,Red Dead Redemption Origins,XOne,2018.0,Platform,Ubisoft,1.18,2.01,0.15,0.05,3.39
1309,Mario Kart 2022,XSX,2022.0,Adventure,Nintendo,0.36,2.29,0.65,0.02,3.32
1310,Halo Remastered,PS4,2020.0,Shooter,Nintendo,0.26,1.29,0.29,0.16,2.0
1311,Cyberpunk Origins,Switch,2022.0,Sports,Nintendo,2.11,0.41,0.39,0.19,3.1
1312,Pokemon 2022,PS4,2019.0,Action,Electronic Arts,1.07,0.88,0.24,0.06,2.25
1313,God of War Infinite,XSX,2015.0,Action,Activision,0.1,0.33,0.11,0.77,1.31
1314,Forza Horizon 2023,X360,2016.0,Role-Playing,Take-Two Interactive,0.61,1.64,0.15,0.1,2.5
1315,Forza Horizon Ultra,PS4,2023.0,Role-Playing,Ubisoft,0.94,1.34,0.46,0.55,3.29
1316,Forza Horizon Ultra,PS5,2017.0,Action,Take-Two Interactive,2.01,0.38,0.23,0.71,3.33
1317,The Legend of Zelda V,Switch,2021.0,Sports,Take-Two Interactive,1.04,0.41,0.0,0.03,1.48
1318,Halo Infinite,XSX,2020.0,Sports,Nintendo,0.5,0.78,0.02,0.19,1.49
1319,Red Dead Redemption 2022,PS4,2023.0,Platform,Sony Computer Entertainment,1.95,0.95,0.26,0.05,3.21
1320,The Legend of Zelda Remastered,XSX,2021.0,Action,,1.35,2.9,0.67,0.1,5.02
1321,Cyberpunk Ultra,PS3,2018.0,Racing,Activision,0.07,0.22,0.17,0.33,0.79
1322,Call of Duty 2022,PC,2019.0,Racing,Take-Two Interactive,4.44,0.99,0.02,0.01,5.46
1323,FIFA Soccer 2024,XSX,2022.0,Adventure,Take-Two Interactive,2.09,0.06,0.13,0.58,2.86
1324,Mario Kart 2023,PC,2017.0,Shooter,Take-Two Interactive,2.79,2.19,0.05,0.01,5.04
1325,God of War Infinite,PS3,2018.0,Sports,Nintendo,1.84,0.17,0.08,0.52,2.61
1326,Cyberpunk 2022,X360,2018.0,Racing,Nintendo,0.59,0.03,0.12,0.36,1.1
1327,Grand Theft Auto Ultra,Switch,2016.0,Platform,Activision,3.37,0.9,0.24,0.0,4.51
1328,FIFA Soccer Infinite,PS4,2019.0,Adventure,Activision,0.49,0.44,0.03,0.01,0.97
1329,Grand Theft Auto 2023,PS3,2018.0,Adventure,Electronic Arts,0.61,0.82,0.92,0.46,2.81
1330,God of War 2023,PC,2019.0,Sports,Take-Two Interactive,2.89,0.42,2.03,0.22,5.56
1331,Red Dead Redemption Infinite,XOne,2023.0,Role-Playing,Ubisoft,0.6,0.15,0.05,0.31,1.11
1332,Minecraft 2024,X360,2019.0,Role-Playing,Ubisoft,0.57,1.59,0.06,0.2,2.42
1333,FIFA Soccer 2023,PS5,2022.0,Shooter,Take-Two Interactive,3.18,0.25,0.06,0.17,3.66
1334,Pokemon V,XOne,2020.0,Sports,Ubisoft,1.0,0.26,0.09,0.93,2.28
1335,Cyberpunk 2023,PS4,2017.0,Racing,Ubisoft,0.48,0.45,0.52,0.36,1.81
1336,Call of Duty Infinite,PC,2021.0,Shooter,Nintendo,3.23,0.03,0.01,0.11,3.38
1337,Forza Horizon Origins,XSX,2018.0,Action,Take-Two Interactive,1.17,0.92,0.81,0.04,2.94
1338,Call of Duty V,X360,2016.0,Role-Playing,Activision,0.55,2.07,0.56,0.12,3.3
1339,The Legend of Zelda Infinite,PS4,2020.0,Platform,Sony Computer Entertainment,0.48,1.32,0.08,0.15,2.03
1340,Pokemon Infinite,XSX,2023.0,Platform,Activision,0.51,0.89,0.78,0.42,2.6
1341,Minecraft 2023,PC,2020.0,Sports,Nintendo,0.15,1.97,0.05,0.19,2.36
1342,Forza Horizon 2022,Switch,2016.0,Racing,Activision,0.91,0.94,0.23,0.14,2.22
1343,Cyberpunk V,Switch,2021.0,Shooter,Nintendo,0.39,0.51,0.03,0.01,0.94
1344,The Legend of Zelda Origins,PC,2017.0,Platform,Electronic Arts,0.55,3.44,0.17,0.09,4.25
1345,Minecraft 2022,PS4,2015.0,Role-Playing,Activision,0.47,0.16,0.0,0.18,0.81
1346,Forza Horizon Infinite,X360,2020.0,Shooter,Sony Computer Entertainment,2.02,0.13,0.58,0.28,3.01
1347,Red Dead Redemption 2023,PC,2018.0,Sports,Activision,0.24,2.26,0.43,0.3,3.23
1348,FIFA Soccer 2023,PS4,2015.0,Role-Playing,Nintendo,0.58,1.01,0.03,0.08,1.7
1349,FIFA Soccer V,PS4,2016.0,Shooter,Activision,2.97,0.22,0.35,0.92,4.46
1350,Mario Kart V,PC,2016.0,Platform,Electronic Arts,1.42,0.9,0.12,0.05,2.49
1351,Grand Theft Auto Ultra,PS3,2016.0,Adventure,Nintendo,0.26,0.25,0.03,0.11,0.65
1352,Cyberpunk V,XOne,2023.0,Shooter,Activision,0.37,0.23,0.35,0.05,1.0
1353,Red Dead Redemption 2023,PS3,2017.0,Action,Activision,0.42,0.62,0.35,0.14,1.53
1354,God of War 2023,XSX,2022.0,Racing,Sony Computer Entertainment,2.32,0.41,0.1,0.07,2.9
1355,Halo 2023,PC,2022.0,Sports,Electronic Arts,3.9,1.04,0.13,0.02,5.09
1356,Minecraft 2022,Switch,2018.0,Adventure,Take-Two Interactive,0.86,2.1,0.81,0.18,3.95
1357,The Legend of Zelda Remastered,PS4,2022.0,Platform,Activision,0.62,0.11,0.17,0.33,1.23
1358,Pokemon 2022,PS5,2018.0,Racing,Activision,0.44,0.68,0.08,0.26,1.46
1359,Halo 2024,PS3,2015.0,Sports,Electronic Arts,0.59,1.09,0.58,0.09,2.35
1360,Pokemon 2022,PC,2022.0,Action,Electronic Arts,4.56,1.39,0.24,0.09,6.28
1361,FIFA Soccer Origins,XOne,2018.0,Shooter,Ubisoft,0.12,0.11,0.34,0.07,0.64
1362,FIFA Soccer 2024,PS5,2016.0,Racing,Ubisoft,0.51,0.31,0.29,0.04,1.15
1363,Halo Origins,PS5,2023.0,Role-Playing,Activision,1.06,0.49,0.25,0.57,2.37
1364,The Legend of Zelda 2022,PS3,2020.0,Sports,Activision,0.75,0.36,0.62,0.52,2.25
1365,FIFA Soccer 2023,X360,2015.0,Adventure,Take-Two Interactive,3.06,1.03,0.24,0.37,4.7
1366,Red Dead Redemption Infinite,X360,2018.0,Adventure,Sony Computer Entertainment,1.28,0.49,0.25,0.3,2.32
1367,Mario Kart 2022,XSX,2018.0,Racing,Activision,0.04,0.12,0.75,0.15,1.06
1368,Forza Horizon 2022,XOne,2019.0,Racing,Ubisoft,1.99,0.94,0.61,0.4,3.94
1369,God of War 2023,PC,2022.0,Action,Ubisoft,0.81,0.4,0.97,0.1,2.28
1370,God of War Origins,XOne,2019.0,Sports,Activision,2.68,1.12,0.08,0.55,4.43
1371,Forza Horizon 2023,Switch,2021.0,Role-Playing,Sony Computer Entertainment,0.75,0.77,0.02,0.31,1.85
1372,Call of Duty Ultra,PS3,2019.0,Shooter,Nintendo,0.07,1.06,0.12,0.11,1.36
1373,Grand Theft Auto 2022,PS5,2023.0,Role-Playing,Take-Two Interactive,0.45,0.51,0.01,0.02,0.99
1374,Mario Kart V,PS3,2016.0,Adventure,Nintendo,2.2,0.69,0.04,0.06,2.99
1375,Mario Kart 2022,X360,2016.0,Platform,Ubisoft,0.34,0.47,0.37,0.12,1.3
1376,The Legend of Zelda Infinite,PS3,2022.0,Shooter,Activision,1.18,0.14,0.02,0.03,1.37
1377,Pokemon Remastered,PC,2020.0,Adventure,Sony Computer Entertainment,0.75,2.33,0.41,0.33,3.82
1378,FIFA Soccer Ultra,XOne,2018.0,Action,Activision,0.58,0.22,0.04,0.49,1.33
1379,Forza Horizon Remastered,XOne,2023.0,Role-Playing,Nintendo,0.57,0.4,0.11,0.15,1.23
1380,The Legend of Zelda V,X360,2023.0,Sports,Activision,0.34,0.04,0.77,0.27,1.42
1381,Halo 2022,XOne,2016.0,Platform,Nintendo,0.47,0.62,0.5,0.06,1.65
1382,Red Dead Redemption Origins,XOne,2022.0,Role-Playing,Sony Computer Entertainment,0.56,0.7,0.4,0.1,1.76
1383,Call of Duty 2023,X360,2017.0,Role-Playing,Take-Two Interactive,1.04,0.27,0.32,0.27,1.9
1384,FIFA Soccer Remastered,PC,2016.0,Role-Playing,Ubisoft,1.64,2.86,0.13,0.13,4.76
1385,Pokemon Infinite,PC,2021.0,Role-Playing,Nintendo,0.19,0.09,0.35,0.23,0.86
1386,Minecraft 2022,PS3,2015.0,Action,Take-Two Interactive,0.24,1.09,0.65,0.22,2.2
1387,Pokemon Ultra,PS3,2016.0,Racing,,0.16,0.54,0.41,0.03,1.14
1388,Minecraft Infinite,PS4,2018.0,Action,Nintendo,1.01,0.48,0.16,0.17,1.82
1389,Cyberpunk V,PS4,2019.0,Shooter,Take-Two Interactive,3.03,1.86,0.24,0.22,5.35
1390,The Legend of Zelda 2024,Switch,2018.0,Racing,Take-Two Interactive,1.14,0.76,0.38,0.26,2.54
1391,Red Dead Redemption Ultra,PS3,2015.0,Racing,Activision,0.9,0.71,1.07,0.11,2.79
1392,Pokemon Infinite,XOne,2020.0,Adventure,Electronic Arts,1.03,0.93,0.19,0.52,2.67
1393,The Legend of Zelda Ultra,Switch,2017.0,Platform,Electronic Arts,2.86,1.28,0.29,0.03,4.46
1394,Mario Kart 2023,PS5,2016.0,Shooter,Electronic Arts,2.04,0.57,0.47,0.05,3.13
1395,Cyberpunk 2023,X360,2015.0,Action,Electronic Arts,1.58,0.15,0.3,0.02,2.05
1396,The Legend of Zelda Infinite,X360,2019.0,Role-Playing,Nintendo,2.2,0.45,0.26,0.35,3.26
1397,Minecraft 2022,X360,2018.0,Platform,Nintendo,0.41,0.3,0.08,0.1,0.89
1398,Pokemon 2023,PS3,2019.0,Sports,Electronic Arts,0.28,0.2,0.88,0.77,2.13
1399,God of War Ultra,PS4,2017.0,Racing,Take-Two Interactive,0.32,0.18,0.04,0.14,0.68
1400,Cyberpunk 2023,XOne,2019.0,Sports,Ubisoft,1.25,2.23,0.31,0.11,3.9
1401,Red Dead Redemption Ultra,XOne,2016.0,Sports,Activision,0.31,0.21,0.06,0.21,0.79
1402,Forza Horizon Infinite,X360,2021.0,Racing,Electronic Arts,3.05,0.12,0.14,0.08,3.39
1403,The Legend of Zelda Remastered,X360,2015.0,Racing,Ubisoft,1.85,1.17,0.49,0.53,4.04
1404,Grand Theft Auto 2024,PS4,2017.0,Sports,Nintendo,0.27,0.24,0.11,0.37,0.99
1405,God of War Origins,XOne,2015.0,Action,Ubisoft,0.32,0.23,0.3,0.36,1.21
1406,FIFA Soccer Remastered,XSX,2016.0,Platform,Take-Two Interactive,1.82,1.8,0.0,0.84,4.46
1407,Forza Horizon Infinite,PC,2020.0,Racing,Ubisoft,0.14,1.31,0.0,0.09,1.54
1408,Minecraft 2023,XSX,2017.0,Role-Playing,Activision,1.16,0.1,0.06,0.07,1.39
1409,Cyberpunk 2023,XSX,2017.0,Shooter,Take-Two Interactive,0.04,0.51,0.15,0.04,0.74
1410,Call of Duty 2022,PS5,2023.0,Adventure,Nintendo,1.54,0.2,0.01,0.97,2.72
1411,Halo 2024,X360,2022.0,Racing,Activision,0.67,0.61,0.05,0.04,1.37
1412,The Legend of Zelda Infinite,XOne,2018.0,Action,Electronic Arts,0.08,1.67,0.22,0.13,2.1
1413,Cyberpunk 2023,PS3,2019.0,Shooter,Ubisoft,0.02,1.87,0.01,0.1,2.0
1414,Minecraft V,X360,2019.0,Shooter,Ubisoft,0.25,1.9,0.09,0.08,2.32
1415,Minecraft Remastered,X360,2020.0,Adventure,Ubisoft,0.18,0.49,0.01,0.0,0.68
1416,Pokemon 2022,PS3,2015.0,Role-Playing,Activision,0.05,0.37,0.1,0.12,0.64
1417,FIFA Soccer Origins,PS3,2022.0,Racing,Ubisoft,0.81,0.58,0.35,0.01,1.75
1418,Halo Ultra,XSX,2023.0,Action,Nintendo,1.51,1.31,0.4,0.65,3.87
1419,Pokemon 2023,PS4,2020.0,Adventure,Activision,0.22,0.03,0.01,0.45,0.71
1420,God of War Infinite,PS5,2021.0,Platform,Electronic Arts,2.27,0.33,0.29,0.08,2.97
1421,The Legend of Zelda 2024,PS5,2019.0,Shooter,Electronic Arts,1.49,0.02,0.96,0.11,2.58
1422,Mario Kart 2024,XSX,2022.0,Action,Ubisoft,1.35,0.07,0.15,0.26,1.83
1423,Call of Duty Remastered,PS4,,Sports,Sony Computer Entertainment,0.28,0.85,0.35,0.29,1.77
1424,Minecraft 2023,X360,2023.0,Role-Playing,Activision,1.16,0.4,0.28,0.01,1.85
1425,Mario Kart Ultra,Switch,2021.0,Adventure,Activision,0.52,0.01,0.1,0.03,0.66
1426,Red Dead Redemption V,XOne,2019.0,Adventure,Sony Computer Entertainment,2.18,0.44,0.74,0.17,3.53
1427,Minecraft 2023,XOne,2016.0,Shooter,Nintendo,0.73,1.25,0.74,0.12,2.84
1428,Mario Kart 2023,Switch,2015.0,Racing,Activision,1.3,0.33,0.03,0.21,1.87
1429,Forza Horizon V,PS5,2019.0,Platform,Take-Two Interactive,0.21,0.72,0.23,0.17,1.33
1430,Mario Kart Remastered,PS4,2019.0,Sports,Nintendo,1.85,1.75,0.08,0.21,3.89
1431,Pokemon V,PS5,2015.0,Sports,Ubisoft,0.03,0.13,0.3,0.02,0.48
1432,Minecraft Remastered,PS4,,Adventure,Ubisoft,0.34,0.32,0.24,0.06,0.96
1433,The Legend of Zelda V,PS4,2021.0,Action,Activision,1.62,2.7,0.22,0.16,4.7
1434,Cyberpunk 2024,PS4,,Adventure,Electronic Arts,0.83,0.26,0.6,0.23,1.92
1435,Grand Theft Auto Remastered,PS4,2017.0,Shooter,Sony Computer Entertainment,1.09,0.47,0.3,0.04,1.9
1436,Red Dead Redemption Remastered,PC,2018.0,Racing,Ubisoft,0.13,0.16,0.01,0.41,0.71
1437,Cyberpunk Remastered,PC,2022.0,Shooter,Nintendo,1.28,1.8,0.36,0.33,3.77
1438,Mario Kart Remastered,PC,2016.0,Adventure,Ubisoft,0.32,1.36,0.04,0.44,2.16
1439,Minecraft V,PS4,2020.0,Platform,Nintendo,0.08,0.5,0.06,0.04,0.68
1440,Grand Theft Auto Infinite,XSX,2023.0,Adventure,Activision,0.13,0.86,0.1,0.01,1.1
1441,Cyberpunk 2023,PS5,2020.0,Racing,Take-Two Interactive,0.42,0.05,0.35,0.21,1.03
1442,Forza Horizon Origins,XOne,2020.0,Action,Nintendo,1.11,0.86,0.1,0.04,2.11
1443,God of War 2024,PS3,2021.0,Sports,,1.55,1.43,0.64,0.23,3.85
1444,Grand Theft Auto Ultra,Switch,2015.0,Sports,Nintendo,2.5,0.32,0.87,0.0,3.69
1445,Cyberpunk Infinite,XSX,2017.0,Role-Playing,Take-Two Interactive,4.13,0.2,0.05,0.18,4.56
1446,Halo Remastered,XSX,2023.0,Shooter,Take-Two Interactive,0.47,0.66,0.17,0.15,1.45
1447,Call of Duty Ultra,XOne,2018.0,Adventure,Electronic Arts,1.85,0.08,0.02,0.04,1.99
1448,Cyberpunk Infinite,X360,2020.0,Action,Sony Computer Entertainment,1.84,1.34,0.31,0.15,3.64
1449,God of War V,X360,2020.0,Sports,Nintendo,2.34,1.8,0.22,0.04,4.4
1450,Pokemon Origins,PS3,2015.0,Action,Ubisoft,4.36,0.83,0.62,0.23,6.04
1451,Minecraft V,PS3,2023.0,Shooter,Ubisoft,0.99,0.3,0.13,0.36,1.78
1452,Pokemon Ultra,PC,2020.0,Racing,Sony Computer Entertainment,0.62,1.14,0.03,0.01,1.8
1453,God of War Remastered,PS5,2023.0,Shooter,Activision,0.84,2.49,0.11,0.09,3.53
1454,Cyberpunk Origins,PS4,2018.0,Adventure,Nintendo,1.4,0.2,0.05,0.45,2.1
1455,Forza Horizon 2022,XSX,2021.0,Platform,Ubisoft,1.32,0.94,0.21,0.19,2.66
1456,Call of Duty Remastered,XSX,2023.0,Shooter,Electronic Arts,1.21,0.48,0.35,0.02,2.06
1457,Red Dead Redemption Infinite,XOne,2021.0,Adventure,Take-Two Interactive,0.52,0.16,0.02,0.06,0.76
1458,FIFA Soccer 2023,Switch,2020.0,Shooter,Nintendo,0.14,0.45,0.17,0.17,0.93
1459,Minecraft 2023,X360,2023.0,Action,Sony Computer Entertainment,0.55,0.85,0.17,0.37,1.94
1460,Grand Theft Auto Remastered,PS5,2018.0,Sports,Ubisoft,0.02,0.79,0.26,1.08,2.15
1461,Cyberpunk Ultra,PC,2016.0,Adventure,Activision,0.16,0.1,0.08,0.09,0.43
1462,Call of Duty Remastered,PC,2018.0,Sports,Take-Two Interactive,4.46,1.32,0.37,0.28,6.43
1463,Grand Theft Auto Infinite,Switch,2021.0,Role-Playing,Activision,1.73,0.08,0.02,0.4,2.23
1464,Red Dead Redemption Origins,XOne,2023.0,Sports,Nintendo,1.72,0.86,0.58,0.02,3.18
1465,Mario Kart Infinite,XSX,2019.0,Racing,Take-Two Interactive,1.35,1.14,0.22,0.65,3.36
1466,Pokemon 2024,XSX,2020.0,Racing,Electronic Arts,3.02,0.71,0.11,0.04,3.88
1467,Pokemon 2022,PS4,2017.0,Platform,Electronic Arts,0.4,0.01,0.54,0.02,0.97
1468,Mario Kart Remastered,PS3,2021.0,Racing,Sony Computer Entertainment,0.06,0.03,0.17,0.02,0.28
1469,The Legend of Zelda 2024,PS5,2023.0,Action,Sony Computer Entertainment,1.04,0.2,0.28,0.25,1.77
1470,Minecraft 2024,PS5,2023.0,Adventure,Electronic Arts,0.85,0.89,0.03,0.12,1.89
1471,Mario Kart V,XSX,2020.0,Racing,Activision,0.67,0.34,0.3,0.01,1.32
1472,Pokemon 2023,XOne,2016.0,Action,Sony Computer Entertainment,2.39,0.23,0.54,0.15,3.31
1473,Forza Horizon Ultra,PS3,2015.0,Adventure,Nintendo,0.2,0.51,1.07,0.12,1.9
1474,God of War Remastered,PC,2020.0,Sports,Ubisoft,0.5,0.05,0.57,1.24,2.36
1475,The Legend of Zelda 2024,PC,2023.0,Platform,Take-Two Interactive,1.22,0.04,0.24,0.18,1.68
1476,FIFA Soccer Infinite,Switch,2019.0,Adventure,Sony Computer Entertainment,0.09,0.66,0.0,0.13,0.88
1477,The Legend of Zelda 2022,PS4,2019.0,Action,Take-Two Interactive,0.44,1.63,0.41,0.06,2.54
1478,The Legend of Zelda 2022,PS5,2018.0,Shooter,Take-Two Interactive,0.47,0.48,0.41,0.58,1.94
1479,God of War Origins,PS3,2021.0,Action,Take-Two Interactive,0.49,2.16,0.3,0.68,3.63
1480,FIFA Soccer Remastered,PS5,2015.0,Role-Playing,Activision,0.18,1.92,0.84,0.0,2.94
1481,Red Dead Redemption V,PS4,2020.0,Racing,Ubisoft,0.8,0.7,0.19,0.3,1.99
1482,Call of Duty Ultra,PC,2015.0,Adventure,Electronic Arts,1.04,0.22,0.61,0.1,1.97
1483,Minecraft 2023,PS3,2018.0,Shooter,Ubisoft,1.01,0.67,0.32,0.09,2.09
1484,Red Dead Redemption 2023,PS5,2020.0,Sports,Sony Computer Entertainment,0.88,0.1,0.15,0.15,1.28
1485,Forza Horizon 2022,PS3,2016.0,Platform,Activision,4.62,1.76,0.44,0.13,6.95
1486,Grand Theft Auto Origins,PC,2020.0,Adventure,Sony Computer Entertainment,0.17,0.15,0.05,0.03,0.4
1487,Pokemon Infinite,PS5,2018.0,Racing,Take-Two Interactive,0.48,3.24,0.06,0.22,4.0
1488,Cyberpunk 2023,X360,2017.0,Role-Playing,Nintendo,1.18,0.19,0.04,0.13,1.54
1489,Call of Duty Remastered,PS4,2021.0,Action,Electronic Arts,1.1,0.58,0.37,0.12,2.17
1490,Red Dead Redemption Remastered,XSX,2022.0,Role-Playing,Ubisoft,2.51,0.3,0.27,0.28,3.36
1491,FIFA Soccer 2022,PS3,2023.0,Platform,Electronic Arts,0.05,0.85,0.11,0.05,1.06
1492,The Legend of Zelda V,XSX,2015.0,Racing,Activision,0.84,1.17,0.43,0.24,2.68
1493,The Legend of Zelda Infinite,PS5,2019.0,Racing,Take-Two Interactive,0.27,0.63,0.14,0.3,1.34
1494,Pokemon Remastered,X360,2023.0,Role-Playing,Sony Computer Entertainment,1.71,0.32,0.23,0.04,2.3
1495,Grand Theft Auto V,XOne,2016.0,Adventure,Activision,2.29,0.19,0.3,0.02,2.8
1496,FIFA Soccer Remastered,XSX,2015.0,Action,Activision,0.4,0.66,0.81,0.09,1.96
1497,Cyberpunk 2023,X360,2017.0,Shooter,Take-Two Interactive,0.55,1.49,0.49,0.25,2.78
1498,Halo 2023,PC,2023.0,Sports,Sony Computer Entertainment,0.94,1.96,0.21,0.2,3.31
1499,Mario Kart V,PC,2022.0,Shooter,Ubisoft,0.4,0.61,0.04,0.67,1.72
1500,Halo Origins,X360,2016.0,Racing,Activision,0.32,1.98,0.57,0.22,3.09
1,Halo Remastered,Switch,2022.0,Adventure,Nintendo,1.0,0.14,0.05,0.01,1.2
2,Cyberpunk 2024,PC,2022.0,Racing,Activision,1.97,0.19,0.06,0.05,2.27
3,Red Dead Redemption 2022,PS4,2017.0,Shooter,Nintendo,0.53,3.27,0.19,0.49,4.48
4,FIFA Soccer Remastered,PS4,2016.0,Role-Playing,Take-Two Interactive,0.54,0.01,0.08,0.07,0.7
5,Cyberpunk Infinite,XOne,2018.0,Platform,Electronic Arts,0.22,1.13,0.17,0.06,1.58
6,FIFA Soccer 2023,XSX,2018.0,Sports,Activision,1.0,2.04,0.03,0.05,3.12
7,FIFA Soccer Infinite,Switch,2023.0,Sports,Electronic Arts,0.39,0.14,0.0,0.14,0.67
8,Pokemon 2024,PS4,2015.0,Shooter,Nintendo,1.02,2.09,0.32,0.62,4.05
9,Call of Duty Ultra,X360,2022.0,Adventure,Take-Two Interactive,1.21,0.72,0.1,0.21,2.24
10,Mario Kart 2022,Switch,2021.0,Sports,Take-Two Interactive,0.05,0.99,0.04,0.14,1.22
11,Call of Duty Remastered,Switch,2019.0,Role-Playing,Take-Two Interactive,0.32,0.42,0.42,0.06,1.22
12,Minecraft Remastered,PS5,2023.0,Sports,Ubisoft,0.12,0.49,0.07,0.13,0.81
13,Halo Remastered,PS4,2015.0,Adventure,Take-Two Interactive,0.35,0.83,0.0,0.11,1.29
14,Pokemon 2022,PC,2017.0,Racing,Electronic Arts,0.35,0.22,0.06,0.06,0.69
15,Call of Duty 2023,XSX,2021.0,Role-Playing,Take-Two Interactive,0.76,0.29,0.1,0.01,1.16
