Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
1297,Cyberpunk 2022,XSX,2018.0,Shooter,Ubisoft,0.15,2.36,0.51,0.2,3.22
1298,FIFA Soccer 2023,XOne,2022.0,Racing,Activision,1.6,0.18,0.21,0.81,2.8
1299,The Legend of Zelda Ultra,XSX,2023.0,Racing,Ubisoft,1.36,2.5,0.29,0.05,4.2
1300,The Legend of Zelda 2022,X360,2023.0,Platform,Ubisoft,0.37,0.29,0.07,0.39,1.12
1301,Red Dead Redemption Origins,PS4,2021.0,Role-Playing,Take-Two Interactive,0.04,0.67,0.65,0.1,1.46
1302,Cyberpunk Remastered,X360,2021.0,Adventure,Ubisoft,2.29,0.65,0.12,0.11,3.17
1303,God of War 2023,PC,2023.0,Role-Playing,Take-Two Interactive,0.1,0.12,0.09,0.13,0.44
1304,Mario Kart Origins,PC,2022.0,Action,Electronic Arts,1.14,2.05,0.06,0.35,3.6
1305,The Legend of Zelda Origins,Switch,2016.0,Platform,Ubisoft,0.01,0.52,0.03,0.14,0.7
1306,Halo 2022,Switch,2023.0,Role-Playing,Nintendo,2.07,1.03,0.23,0.33,3.66
1307,The Legend of Zelda Origins,PS4,2021.0,Shooter,Activision,2.99,0.34,0.69,0.1,4.12
1308,Grand Theft Auto V,PS4,2018.0,Racing,Electronic Arts,0.26,1.08,0.05,0.06,1.45
1309,Forza Horizon 2023,Switch,2023.0,Platform,Sony Computer Entertainment,0.13,1.63,0.27,0.47,2.5
1310,Pokemon Infinite,XOne,2021.0,Role-Playing,Sony Computer Entertainment,0.08,0.97,0.22,0.17,1.44
1311,FIFA Soccer Infinite,PC,2016.0,Action,Take-Two Interactive,1.44,0.09,0.53,0.29,2.35
1312,Call of Duty 2024,Switch,2015.0,Action,Activision,1.4,0.86,0.44,0.21,2.91
1313,The Legend of Zelda 2024,PS5,2016.0,Role-Playing,Sony Computer Entertainment,0.46,1.1,0.71,1.0,3.27
1314,The Legend of Zelda 2024,XSX,2022.0,Platform,Activision,0.35,0.48,0.07,0.02,0.92
1315,The Legend of Zelda Ultra,XSX,2022.0,Sports,Ubisoft,1.49,0.09,0.33,0.38,2.29
1316,Call of Duty Remastered,PS3,2019.0,Shooter,Ubisoft,0.59,0.25,0.07,0.46,1.37
1317,Cyberpunk 2023,PS4,2023.0,Adventure,Sony Computer Entertainment,1.77,0.37,0.43,0.05,2.62
1318,God of War 2022,PS5,2022.0,Racing,Electronic Arts,0.17,0.11,0.6,0.01,0.89
1319,Cyberpunk 2023,XOne,2020.0,Platform,Sony Computer Entertainment,0.05,1.29,0.15,0.04,1.53
1320,Red Dead Redemption Origins,Switch,2019.0,Action,Activision,0.04,0.5,0.51,0.32,1.37
1321,Cyberpunk Infinite,XSX,2017.0,Racing,Electronic Arts,0.45,0.57,0.45,0.08,1.55
1322,Minecraft 2023,PS3,2018.0,Adventure,Activision,0.14,0.31,0.57,0.12,1.14
1323,God of War Ultra,PS3,2023.0,Shooter,,1.03,0.19,0.19,0.5,1.91
1324,FIFA Soccer 2024,PS4,2018.0,Shooter,Ubisoft,1.47,1.21,0.44,1.54,4.66
1325,FIFA Soccer 2023,PS3,2020.0,Role-Playing,Nintendo,2.25,0.2,0.47,0.05,2.97
1326,Cyberpunk 2023,PC,2018.0,Action,Activision,2.48,1.52,1.18,0.93,6.11
1327,Forza Horizon 2024,X360,2019.0,Sports,Electronic Arts,0.06,1.45,0.2,0.42,2.13
1328,The Legend of Zelda Infinite,PS4,2023.0,Sports,Ubisoft,0.38,0.19,0.0,0.57,1.14
1329,Halo Ultra,XOne,2023.0,Action,Take-Two Interactive,0.93,0.8,0.06,0.44,2.23
1330,Forza Horizon Ultra,PS5,2020.0,Shooter,Ubisoft,0.96,0.77,0.31,0.85,2.89
1331,Cyberpunk V,PS3,2022.0,Sports,Electronic Arts,0.27,3.31,0.56,0.01,4.15
1332,FIFA Soccer V,PS5,2015.0,Role-Playing,Sony Computer Entertainment,0.52,1.72,0.33,0.06,2.63
1333,Halo Remastered,XOne,2023.0,Sports,Ubisoft,1.6,0.05,0.55,0.71,2.91
1334,God of War 2022,XOne,2018.0,Role-Playing,Activision,0.34,0.21,0.03,0.08,0.66
1335,Cyberpunk V,PC,2023.0,Role-Playing,Take-Two Interactive,0.37,0.57,0.06,0.26,1.26
1336,Call of Duty 2022,PC,2019.0,Role-Playing,Sony Computer Entertainment,0.24,2.83,0.22,0.57,3.86
1337,FIFA Soccer Ultra,X360,2018.0,Shooter,Activision,1.64,1.12,0.69,0.09,3.54
1338,Red Dead Redemption 2023,X360,2023.0,Action,Take-Two Interactive,0.05,1.22,0.07,0.08,1.42
1339,God of War Remastered,XOne,2022.0,Adventure,Ubisoft,1.61,0.41,0.21,0.26,2.49
1340,Minecraft V,PC,2017.0,Shooter,Ubisoft,0.7,2.79,0.24,0.15,3.88
1341,Cyberpunk Remastered,PS4,2019.0,Sports,Take-Two Interactive,0.55,0.64,0.1,1.03,2.32
1342,Mario Kart Infinite,XSX,2020.0,Action,Electronic Arts,0.94,0.35,0.3,0.05,1.64
1343,The Legend of Zelda 2022,Switch,2015.0,Racing,Nintendo,0.82,0.35,0.27,0.96,2.4
1344,Grand Theft Auto 2023,XSX,2015.0,Platform,Electronic Arts,1.35,0.48,0.0,0.18,2.01
1345,Red Dead Redemption 2022,PC,2018.0,Action,Ubisoft,0.29,0.97,0.09,0.6,1.95
1346,Forza Horizon V,X360,2018.0,Platform,Electronic Arts,0.34,1.45,0.7,0.19,2.68
1347,The Legend of Zelda 2022,XOne,,Shooter,Ubisoft,0.45,0.81,0.53,0.55,2.34
1348,Forza Horizon Remastered,XSX,2019.0,Role-Playing,Nintendo,1.03,0.67,0.03,0.23,1.96
1349,God of War V,PC,2021.0,Racing,Sony Computer Entertainment,0.7,0.21,1.36,0.08,2.35
1350,Minecraft 2024,PC,2021.0,Sports,Activision,0.93,0.77,0.02,0.27,1.99
1351,Minecraft Origins,Switch,2020.0,Role-Playing,Sony Computer Entertainment,0.39,1.19,0.58,0.14,2.3
1352,Grand Theft Auto V,Switch,2022.0,Shooter,Sony Computer Entertainment,0.4,1.09,0.68,0.04,2.21
1353,The Legend of Zelda 2024,PS3,2023.0,Role-Playing,Activision,2.87,0.59,1.4,0.18,5.04
1354,Red Dead Redemption 2024,PS5,2020.0,Racing,Sony Computer Entertainment,1.91,0.33,0.43,0.25,2.92
1355,Halo Remastered,PS4,2015.0,Platform,Nintendo,0.63,0.85,0.36,0.5,2.34
1356,Forza Horizon Infinite,X360,2019.0,Action,Sony Computer Entertainment,0.16,1.68,0.93,0.0,2.77
1357,Halo 2023,X360,2022.0,Adventure,Nintendo,0.26,0.16,0.08,0.2,0.7
1358,Mario Kart 2024,X360,2015.0,Action,Nintendo,1.45,2.1,0.42,0.15,4.12
1359,Halo Ultra,PS4,2017.0,Action,Nintendo,0.06,1.86,0.2,0.08,2.2
1360,Mario Kart Origins,XOne,2023.0,Adventure,Take-Two Interactive,0.28,0.55,0.29,0.12,1.24
1361,Call of Duty Infinite,PC,2015.0,Racing,Sony Computer Entertainment,2.95,0.64,0.29,0.27,4.15
1362,Minecraft 2022,PS3,2015.0,Platform,Take-Two Interactive,1.28,0.8,0.06,0.04,2.18
1363,Grand Theft Auto Infinite,PS5,2017.0,Adventure,Ubisoft,2.42,0.8,0.3,0.04,3.56
1364,Forza Horizon 2024,PS3,2023.0,Sports,Ubisoft,0.31,2.44,0.04,0.05,2.84
1365,Red Dead Redemption 2022,XOne,2015.0,Racing,Sony Computer Entertainment,0.75,0.29,0.26,0.73,2.03
1366,Halo Remastered,XSX,,Shooter,Take-Two Interactive,1.49,1.21,0.14,0.36,3.2
1367,Grand Theft Auto 2024,PS5,2017.0,Racing,Nintendo,2.61,0.67,0.48,0.99,4.75
1368,God of War Origins,PS5,2015.0,Sports,Activision,3.54,0.25,0.41,0.14,4.34
1369,Halo 2024,PC,2017.0,Platform,Electronic Arts,0.83,1.28,1.04,0.01,3.16
1370,Call of Duty V,PS4,2015.0,Platform,Activision,0.54,0.06,0.26,0.94,1.8
1371,Red Dead Redemption Remastered,PS5,2016.0,Role-Playing,Nintendo,0.74,0.21,0.43,0.08,1.46
1372,Minecraft 2023,Switch,2018.0,Action,Activision,1.02,0.14,0.69,0.16,2.01
1373,The Legend of Zelda 2023,PS5,2021.0,Shooter,Ubisoft,1.41,0.07,0.31,0.64,2.43
1374,FIFA Soccer 2022,XOne,,Sports,Ubisoft,0.1,1.58,0.29,0.78,2.75
1375,Call of Duty V,XSX,2015.0,Action,Ubisoft,0.65,1.93,0.2,0.18,2.96
1376,Call of Duty V,PS4,2023.0,Platform,Sony Computer Entertainment,1.7,1.56,0.48,0.07,3.81
1377,Pokemon Infinite,PC,2017.0,Action,Take-Two Interactive,0.81,0.85,0.06,0.12,1.84
1378,FIFA Soccer 2024,PS3,,Sports,Electronic Arts,0.42,2.63,0.5,0.45,4.0
1379,The Legend of Zelda Infinite,PS4,2023.0,Platform,Nintendo,0.29,2.62,0.21,0.13,3.25
1380,God of War V,XOne,2016.0,Platform,Nintendo,0.4,0.19,0.06,0.26,0.91
1381,FIFA Soccer 2024,XOne,2023.0,Adventure,Nintendo,0.47,0.28,0.28,0.37,1.4
1382,Halo Origins,Switch,2018.0,Action,Electronic Arts,6.54,0.4,0.39,0.21,7.54
1383,FIFA Soccer Infinite,PS4,2020.0,Role-Playing,Ubisoft,0.25,2.19,0.08,0.13,2.65
1384,Cyberpunk V,Switch,2015.0,Shooter,Electronic Arts,0.75,0.98,0.2,0.04,1.97
1385,Grand Theft Auto Origins,PS5,2023.0,Adventure,Take-Two Interactive,2.05,0.99,0.7,0.07,3.81
1386,FIFA Soccer 2022,XSX,2023.0,Racing,Ubisoft,1.18,0.1,0.15,0.25,1.68
1387,The Legend of Zelda Remastered,Switch,2023.0,Platform,Activision,0.07,0.4,0.1,0.22,0.79
1388,Grand Theft Auto Origins,Switch,2021.0,Role-Playing,Nintendo,2.33,2.31,0.02,0.34,5.0
1389,Grand Theft Auto 2022,PS3,2023.0,Role-Playing,Ubisoft,0.48,1.17,0.6,0.11,2.36
1390,Cyberpunk 2024,X360,2019.0,Platform,Take-Two Interactive,0.18,0.81,0.66,0.61,2.26
1391,FIFA Soccer 2023,X360,2023.0,Sports,Electronic Arts,1.69,0.07,0.26,0.43,2.45
1392,Mario Kart Origins,PS4,2023.0,Racing,Ubisoft,0.95,0.08,0.22,0.01,1.26
1393,The Legend of Zelda Infinite,XSX,2020.0,Adventure,Sony Computer Entertainment,0.11,0.62,0.51,0.07,1.31
1394,Cyberpunk 2023,Switch,2022.0,Racing,Nintendo,1.38,0.36,0.47,0.09,2.3
1395,Red Dead Redemption Ultra,Switch,2017.0,Platform,Electronic Arts,0.66,0.3,0.58,0.21,1.75
1396,Red Dead Redemption 2023,PS5,2018.0,Racing,Take-Two Interactive,0.02,0.24,0.74,0.29,1.29
1397,Mario Kart Infinite,PS3,2019.0,Sports,Electronic Arts,3.81,0.35,0.12,0.12,4.4
1398,Halo 2024,PS5,,Action,Electronic Arts,1.58,0.21,1.02,0.24,3.05
1399,The Legend of Zelda Origins,PC,2016.0,Racing,Nintendo,0.7,3.13,0.07,0.25,4.15
1400,Pokemon Remastered,X360,2020.0,Racing,Nintendo,1.93,0.15,0.16,0.37,2.61
1401,Grand Theft Auto Remastered,PS4,2022.0,Shooter,Activision,2.32,0.38,0.15,0.15,3.0
1402,Minecraft Remastered,PS4,2017.0,Shooter,Activision,0.36,1.16,0.03,0.62,2.17
1403,Call of Duty 2023,PS3,2020.0,Adventure,Take-Two Interactive,0.15,3.52,0.12,0.22,4.01
1404,Halo 2022,PC,2021.0,Adventure,Nintendo,0.73,0.3,0.8,0.08,1.91
1405,Red Dead Redemption 2024,PS3,2017.0,Racing,Sony Computer Entertainment,2.29,1.83,0.18,0.14,4.44
1406,Pokemon Origins,PS3,2016.0,Platform,Activision,0.31,2.23,0.0,0.0,2.54
1407,Red Dead Redemption 2024,PC,2015.0,Shooter,Nintendo,2.43,0.01,1.12,0.24,3.8
1408,Cyberpunk 2024,XOne,2019.0,Racing,Ubisoft,1.16,0.65,0.02,0.19,2.02
1409,Forza Horizon V,X360,2020.0,Role-Playing,Activision,1.21,1.43,0.1,0.03,2.77
1410,Red Dead Redemption 2022,PS3,2023.0,Racing,Take-Two Interactive,1.25,1.37,0.87,0.27,3.76
1411,Forza Horizon 2022,PC,2022.0,Adventure,Sony Computer Entertainment,1.3,0.71,0.07,0.87,2.95
1412,Call of Duty Remastered,Switch,2015.0,Adventure,Electronic Arts,1.76,0.09,0.25,0.08,2.18
1413,Mario Kart Remastered,PS5,2020.0,Adventure,Sony Computer Entertainment,2.1,1.18,0.27,0.08,3.63
1414,God of War Ultra,XSX,2018.0,Action,Nintendo,3.66,0.02,0.44,0.84,4.96
1415,The Legend of Zelda Remastered,XOne,2023.0,Racing,Activision,4.02,1.51,0.2,0.28,6.01
1416,The Legend of Zelda V,X360,2022.0,Racing,Take-Two Interactive,0.04,0.88,0.31,0.71,1.94
1417,Mario Kart Remastered,PC,2019.0,Adventure,Take-Two Interactive,2.24,1.1,0.17,0.31,3.82
1418,Grand Theft Auto V,PS5,2021.0,Role-Playing,Activision,0.13,0.23,0.64,0.11,1.11
1419,Red Dead Redemption 2022,XSX,2022.0,Sports,Nintendo,0.15,0.31,0.06,0.24,0.76
1420,Forza Horizon Ultra,XOne,2021.0,Adventure,Sony Computer Entertainment,0.67,0.09,0.1,0.13,0.99
1421,Call of Duty V,XSX,2018.0,Action,Ubisoft,0.99,1.48,0.16,0.19,2.82
1422,Cyberpunk Remastered,PS4,2020.0,Shooter,Ubisoft,0.01,1.63,0.07,0.15,1.86
1423,God of War Origins,PS4,2019.0,Role-Playing,Ubisoft,0.48,0.45,0.41,0.17,1.51
1424,FIFA Soccer Origins,Switch,2020.0,Platform,Sony Computer Entertainment,0.68,2.35,0.39,0.0,3.42
1425,The Legend of Zelda Remastered,PC,2018.0,Role-Playing,Take-Two Interactive,0.63,0.21,1.25,0.2,2.29
1426,Mario Kart 2023,Switch,2016.0,Shooter,Nintendo,0.1,1.2,0.25,0.28,1.83
1427,Minecraft Remastered,PC,2020.0,Racing,Activision,0.74,0.2,0.21,0.01,1.16
1428,Forza Horizon 2023,Switch,2019.0,Role-Playing,Activision,0.44,3.31,0.02,0.09,3.86
1429,Forza Horizon 2023,PS3,2016.0,Role-Playing,Electronic Arts,0.89,1.17,0.35,0.21,2.62
1430,Cyberpunk Infinite,PS3,2017.0,Role-Playing,Sony Computer Entertainment,0.56,0.02,0.03,0.47,1.08
1431,The Legend of Zelda Origins,XSX,2021.0,Action,Electronic Arts,0.04,0.16,0.32,0.17,0.69
1432,Forza Horizon V,XOne,2015.0,Adventure,Ubisoft,1.3,0.28,0.22,0.18,1.98
1433,Forza Horizon Origins,Switch,2015.0,Adventure,Take-Two Interactive,0.7,0.58,0.58,0.33,2.19
1434,The Legend of Zelda 2023,Switch,2017.0,Racing,Sony Computer Entertainment,1.49,0.92,0.57,0.06,3.04
1435,Mario Kart Origins,XOne,2017.0,Shooter,Activision,1.47,0.55,0.01,0.22,2.25
1436,Pokemon 2022,PS3,2022.0,Role-Playing,Electronic Arts,0.4,1.55,0.42,0.11,2.48
1437,FIFA Soccer Origins,PC,2015.0,Racing,Activision,1.64,0.1,0.25,0.13,2.12
1438,Pokemon Infinite,X360,2015.0,Action,Take-Two Interactive,1.38,1.06,1.73,0.37,4.54
1439,Red Dead Redemption Infinite,XSX,2020.0,Role-Playing,Electronic Arts,0.77,0.98,0.25,0.01,2.01
1440,Forza Horizon Remastered,XSX,2018.0,Platform,,0.07,1.8,1.17,0.04,3.08
1441,FIFA Soccer V,Switch,2021.0,Sports,Electronic Arts,0.16,0.5,0.05,0.16,0.87
1442,Forza Horizon Origins,PS3,2021.0,Adventure,Ubisoft,2.24,0.89,0.03,0.27,3.43
1443,The Legend of Zelda Infinite,Switch,2020.0,Action,Electronic Arts,0.44,1.18,0.74,0.47,2.83
1444,Forza Horizon Ultra,PS4,2023.0,Racing,Sony Computer Entertainment,1.11,1.07,0.75,0.54,3.47
1445,Pokemon V,PS3,2019.0,Adventure,Activision,3.59,1.44,0.03,0.01,5.07
1446,Grand Theft Auto 2023,XSX,2023.0,Shooter,Nintendo,0.44,0.09,0.09,0.04,0.66
1447,Cyberpunk Remastered,PS3,2015.0,Platform,Electronic Arts,0.25,0.18,0.36,0.5,1.29
1448,Mario Kart 2022,Switch,2018.0,Role-Playing,Nintendo,1.8,0.58,0.35,0.62,3.35
1449,Mario Kart Ultra,PS3,2018.0,Role-Playing,Ubisoft,0.2,0.08,0.19,0.16,0.63
1450,Call of Duty 2024,XOne,2019.0,Sports,Sony Computer Entertainment,1.71,0.28,0.18,0.19,2.36
1451,Halo V,PS4,2018.0,Shooter,Electronic Arts,1.11,0.27,0.03,0.05,1.46
1452,God of War Origins,XSX,2019.0,Sports,Nintendo,0.25,0.54,0.08,0.03,0.9
1453,Pokemon Ultra,PC,2020.0,Sports,Electronic Arts,0.46,0.09,0.06,0.11,0.72
1454,Forza Horizon Origins,Switch,2016.0,Racing,Nintendo,0.2,0.32,0.11,0.03,0.66
1455,Cyberpunk V,PC,2019.0,Shooter,Nintendo,0.63,0.75,0.34,0.3,2.02
1456,Halo 2022,PS4,2021.0,Racing,Sony Computer Entertainment,5.54,0.95,0.35,0.18,7.02
1457,Minecraft 2024,PS3,2016.0,Shooter,Ubisoft,0.13,1.72,0.37,0.07,2.29
1458,Cyberpunk 2024,PS3,2016.0,Shooter,Take-Two Interactive,1.1,0.1,0.32,0.65,2.17
1459,God of War V,XSX,2019.0,Role-Playing,Sony Computer Entertainment,0.58,0.33,0.46,0.13,1.5
1460,Grand Theft Auto Origins,PC,2018.0,Racing,Take-Two Interactive,1.41,1.42,0.69,0.02,3.54
1461,Red Dead Redemption Ultra,X360,2023.0,Racing,Ubisoft,1.2,0.55,0.33,0.02,2.1
1462,FIFA Soccer 2024,XSX,2022.0,Shooter,Activision,0.58,0.31,0.26,0.09,1.24
1463,God of War Ultra,XOne,2019.0,Sports,Electronic Arts,0.45,0.18,0.98,0.07,1.68
1464,Red Dead Redemption 2024,PS3,2020.0,Sports,Nintendo,0.1,1.37,0.44,0.09,2.0
1465,Cyberpunk Ultra,PS5,2019.0,Platform,Ubisoft,0.23,0.42,0.23,0.46,1.34
1466,Minecraft Origins,XSX,2023.0,Role-Playing,Ubisoft,0.36,0.99,0.43,0.33,2.11
1467,Mario Kart 2023,X360,2017.0,Shooter,,0.07,0.41,0.51,0.03,1.02
1468,Forza Horizon Ultra,XSX,2019.0,Role-Playing,Ubisoft,2.06,1.6,0.42,0.07,4.15
1469,Red Dead Redemption V,XOne,2020.0,Role-Playing,Take-Two Interactive,0.14,1.09,0.22,0.06,1.51
1470,Call of Duty 2024,Switch,2023.0,Sports,Nintendo,0.63,0.18,0.32,0.33,1.46
1471,Pokemon Remastered,PS5,2023.0,Sports,Sony Computer Entertainment,1.38,0.87,0.0,0.04,2.29
1472,Pokemon 2024,PC,2019.0,Action,Electronic Arts,1.7,0.68,0.03,0.55,2.96
1473,Pokemon 2022,PS4,2020.0,Adventure,Sony Computer Entertainment,1.94,0.48,0.58,0.43,3.43
1474,Cyberpunk Ultra,PS5,2022.0,Sports,Nintendo,2.6,0.67,0.07,0.03,3.37
1475,Cyberpunk 2023,Switch,2022.0,Racing,Activision,0.01,1.74,0.13,0.04,1.92
1476,Minecraft V,PS4,2022.0,Racing,Take-Two Interactive,2.03,0.01,0.33,0.09,2.46
1477,Mario Kart Ultra,X360,2020.0,Action,Take-Two Interactive,1.15,2.05,0.0,0.39,3.59
1478,God of War Infinite,PC,2018.0,Role-Playing,Sony Computer Entertainment,0.11,0.61,0.21,0.11,1.04
1479,Call of Duty Ultra,X360,2018.0,Adventure,Nintendo,0.11,1.62,0.03,0.0,1.76
1480,God of War Origins,PC,2019.0,Shooter,Ubisoft,0.09,0.62,0.31,0.31,1.33
1481,Forza Horizon 2023,Switch,2016.0,Platform,Electronic Arts,0.01,0.35,0.03,0.1,0.49
1482,Red Dead Redemption 2024,X360,2019.0,Action,Take-Two Interactive,2.91,0.33,0.09,0.32,3.65
1483,FIFA Soccer 2023,X360,2018.0,Sports,Sony Computer Entertainment,0.14,0.85,0.28,0.01,1.28
1484,Forza Horizon Infinite,XSX,2020.0,Racing,Take-Two Interactive,1.73,0.36,0.12,0.71,2.92
1485,Grand Theft Auto 2022,PS5,2018.0,Platform,Ubisoft,1.35,0.06,0.79,0.11,2.31
1486,Mario Kart V,PS3,2021.0,Role-Playing,Electronic Arts,0.35,1.08,0.45,0.44,2.32
1487,Halo Origins,PS3,2018.0,Sports,Sony Computer Entertainment,0.81,0.45,1.18,0.17,2.61
1488,Mario Kart 2022,XOne,2019.0,Sports,Activision,0.12,1.15,0.75,0.06,2.08
1489,FIFA Soccer 2022,PS5,2016.0,Action,,0.06,0.36,0.01,0.03,0.46
1490,God of War 2023,PS4,2017.0,Sports,Ubisoft,0.09,1.05,0.0,0.33,1.47
1491,Halo 2023,PS3,2018.0,Racing,Take-Two Interactive,0.16,4.12,0.12,0.64,5.04
1492,Call of Duty Origins,PS3,2023.0,Adventure,Activision,0.09,0.71,0.06,0.17,1.03
1493,Grand Theft Auto 2023,XSX,2023.0,Shooter,Nintendo,1.73,0.87,0.16,0.18,2.94
1494,God of War V,XOne,2019.0,Racing,Activision,2.67,0.12,0.07,0.23,3.09
1495,The Legend of Zelda 2024,Switch,2018.0,Platform,Ubisoft,0.18,0.53,0.04,0.16,0.91
1496,Mario Kart Ultra,PC,2017.0,Action,Sony Computer Entertainment,0.79,0.05,0.25,0.4,1.49
1497,Call of Duty Infinite,PS4,2015.0,Sports,Electronic Arts,1.12,2.87,0.88,0.07,4.94
1498,Grand Theft Auto Infinite,PS4,2021.0,Shooter,Activision,0.13,1.25,0.02,0.01,1.41
1499,Forza Horizon V,PC,2018.0,Sports,Take-Two Interactive,0.36,0.31,1.04,0.28,1.99
1500,Call of Duty Ultra,PC,2017.0,Shooter,Electronic Arts,0.06,1.01,0.03,0.04,1.14
1,God of War 2023,XSX,2019.0,Action,Ubisoft,5.48,0.09,0.08,0.75,6.4
2,The Legend of Zelda Origins,PS4,2023.0,Role-Playing,Nintendo,4.7,0.81,0.54,0.4,6.45
3,Cyberpunk 2024,PC,2020.0,Adventure,Activision,2.47,0.63,1.15,0.42,4.67
4,Pokemon Infinite,XOne,2022.0,Adventure,Activision,0.61,0.26,0.09,0.19,1.15
5,Halo 2022,XSX,2019.0,Sports,Sony Computer Entertainment,0.24,0.43,0.08,0.22,0.97
6,Grand Theft Auto Infinite,PS5,2016.0,Sports,Ubisoft,0.63,0.42,0.01,0.17,1.23
7,Minecraft Origins,X360,2017.0,Adventure,Activision,3.23,0.12,0.21,0.06,3.62
8,Forza Horizon 2024,XSX,2017.0,Action,Sony Computer Entertainment,0.17,0.01,0.5,0.05,0.73
9,Red Dead Redemption 2024,XSX,2021.0,Platform,,0.28,0.17,0.17,0.27,0.89
10,Forza Horizon V,PS4,2021.0,Sports,Nintendo,0.98,0.51,0.26,0.66,2.41
11,God of War 2022,PC,2020.0,Role-Playing,Ubisoft,0.08,1.03,0.49,0.09,1.69
12,Forza Horizon 2024,PS3,2019.0,Adventure,Electronic Arts,2.54,1.39,0.34,0.3,4.57
13,Red Dead Redemption Remastered,XOne,2018.0,Action,Electronic Arts,0.26,0.86,0.17,0.04,1.33
14,Grand Theft Auto Ultra,PS4,2016.0,Adventure,Take-Two Interactive,0.09,0.08,0.27,0.23,0.67
15,FIFA Soccer Origins,XOne,2018.0,Role-Playing,Electronic Arts,1.57,0.52,0.8,0.31,3.2
