case_id,date,remote_jid,push_name,text_content,reply_to_id
78,2026-08-09 11:12:41,120363042493725288@g.us,213554649145471,"*FECHA*  09/ 08/2026
*AMBULANCIA*  U-098
*OPERADOR* Jose Luis prieto 
*PARAMEDICO* Jorge Luna 
*TERCERO ABORDO*
Emily Janeth 
*TIPO DE SERVICIO* 
Urgencia 
*NOMBRE DEL PACIENTE* 
Rubí esmeralda Rivas Quevedo 
*FECHA DE NACIMIENTO:*
02/06/ 2026
*DIRECCIÓN DEL SERVICIO*  
Medellín De Bravo 
Sin número sin nombre 
*TIPO DE SERVICIO* 
Urgencia 
*T/A* 140/90
*F/C* 95
*F/R*  17
 *Spo2*  95%
 *TEMPERATURA* 35.0
*GLUC/OPCIONAL* 
*EDAD* 45 años 
*Glasgow* 15
*ORIGINARIO ( A)* Veracruz 
*DESCRIPCIÓN DE LO OCURRIDO*  El familiar Refiere haber tenido un conflicto familiar en el que refiere aagresion directa 
*DIAGNÓSTICO* 
TCE severo + Contusión en rotula derecha 
*HOSPITAL  DE TRASLADO* Hospital General de boca del rio 
 *RECIBE* ( no aporta datos ) 
*CÓDIGO* rojo 
*OBSERVACIONES* 
px  con Glasgow 3
*ANTECEDENTES PATOLOGICOS*
NEGADOS 
*ANTECEDENTES  NO PATOLOGICOS*
Alcohol Frecuente cada fin de semana 

*ALERGIAS* Negadas

 *MEDICAMENTOS* 
 Negados 
*AUTORIDAD EN EL LUGAR* policía estatal unidad SP 3028 a cargo de Enrique Romero Zárate más uno de apoyo 
*SEGURO*  No 
*DESPACHA* C5",
78,2026-08-09 11:20:31,120363042493725288@g.us,213554649145471,"*FECHA*  08/ 08/2026
*AMBULANCIA*  U-098
*OPERADOR* Jose Luis prieto 
*PARAMEDICO* Jorge Luna 
*TERCERO ABORDO*
Emily Janeth 
*TIPO DE SERVICIO* 
Urgencia 
*NOMBRE DEL PACIENTE* 
Miguel Sarabia 
*FECHA DE NACIMIENTO:*
30/03/1958
*DIRECCIÓN DEL SERVICIO*  
Medellín De Bravo 
Sin especificar 
*TIPO DE SERVICIO* 
Urgencia 
*T/A* 
*F/C* codigo negro 
*F/R*  
 *Spo2*  
 *TEMPERATURA* 
*GLUC/OPCIONAL* 
*EDAD* 69 años 
*Glasgow* 
*ORIGINARIO ( A)* Veracruz 
*DESCRIPCIÓN DE LO OCURRIDO*  refieren familiares el desvanecimiento del señor de la tercera edad quien tenía aproximadamente dos horas en ese estado al parecer se encontraba solo.
*DIAGNÓSTICO* 
probable IAM
*HOSPITAL  DE TRASLADO* N/a 
 *RECIBE* ( no aporta datos ) 
*CÓDIGO* negro 
*OBSERVACIONES* 
Se procede a dar parte seguridad pública y se acordona el área
*ANTECEDENTES PATOLOGICOS*
Hipertensión, diabetes
*ANTECEDENTES  NO PATOLOGICOS*
Negados 
*ALERGIAS* Negadas

 *MEDICAMENTOS* 
 Polifarmacia 
*AUTORIDAD EN EL LUGAR* 1 unidad de seguridad pública municipal 
*SEGURO* 
*DESPACHA* C5",
78,2026-08-09 11:41:09,120363042493725288@g.us,213554649145471,"*FECHA*  08/ 08/2026
*AMBULANCIA*  U-098
*OPERADOR* Jose Luis prieto 
*PARAMEDICO* Jorge Luna 
*TERCERO ABORDO*

*TIPO DE SERVICIO* 
Urgencia 
*NOMBRE DEL PACIENTE* 
Samantha Gissel Aguilar Hernández 
*FECHA DE NACIMIENTO:*
1 julio 1998
*DIRECCIÓN DEL SERVICIO*  
Medellín De Bravo 
Sin especificar 
*TIPO DE SERVICIO* 
Urgencia 
*T/A* 
*F/C* no permite toma de signos 
*F/R*  
 *Spo2*  95%
 *TEMPERATURA* 
*GLUC/OPCIONAL* 
*EDAD* 27 años 
*Glasgow* 
*ORIGINARIO ( A)* Veracruz 
*DESCRIPCIÓN DE LO OCURRIDO*  paciente refiere viajar como pasajero en motocicleta cuando se impactan de manera lateral con un vehículo la paciente no permite la toma de signos vitales solo excede a las curaciones menores firma de deslinde
*DIAGNÓSTICO* 
Policontundido
*HOSPITAL  DE TRASLADO* N/a 
 *RECIBE* N/a 
*CÓDIGO* 
*OBSERVACIONES* 
Niega traslado firma deslinde 
*ANTECEDENTES PATOLOGICOS*
Negados 
*ANTECEDENTES  NO PATOLOGICOS*
Negados 
*ALERGIAS* Negadas

 *MEDICAMENTOS* 
 Negados 
*AUTORIDAD EN EL LUGAR* 1 unidad de seguridad pública municipal
*SEGURO* 
*DESPACHA* C5",
78,2026-08-09 11:51:05,120363042493725288@g.us,213554649145471,"*FECHA*  08/ 08/2026
*AMBULANCIA*  U-098
*OPERADOR* Jose Luis prieto 
*PARAMEDICO* Jorge Luna 
*TERCERO ABORDO*
Emily Janeth
*TIPO DE SERVICIO* 
Urgencia 
*NOMBRE DEL PACIENTE* 
Amayreth Ruiz Molina 
*FECHA DE NACIMIENTO:*
No aporta 
*DIRECCIÓN DEL SERVICIO*  
Medellín De Bravo 
Referencia: entrada de arboledas san Ramón 
*TIPO DE SERVICIO* 
Urgencia 
*T/A* 120/90
*F/C* 89
*F/R*  17
 *Spo2*  95%
 *TEMPERATURA* 35.4
*GLUC/OPCIONAL* 
*EDAD* 20 años 
*Glasgow* 15
*ORIGINARIO ( A)* Veracruz 
*DESCRIPCIÓN DE LO OCURRIDO*  paciente refiere viajar como pasajero en motocicleta cuando se impacta de manera lateral con un vehículo la paciente portaba casco de seguridad refiere ir a una velocidad no mayor a 40km/ hrs 
*DIAGNÓSTICO* 
Fx  expuesta de los 3 tercios de la tibia y el peroné izquierdo 
+ Fx de rotula derecha 
+ Tce leve 
*HOSPITAL  DE TRASLADO* clínica Imss #71
 *RECIBE* Dra. joana 
*CÓDIGO* Amarillo 
*OBSERVACIONES* 
Comienzan signos de estado de choque 
Pálido
Diaforetico.
*ANTECEDENTES PATOLOGICOS*
Negados 
*ANTECEDENTES  NO PATOLOGICOS*
Negados 
*ALERGIAS* penicilina y derivados 

 *MEDICAMENTOS* 
 Negados 
*AUTORIDAD EN EL LUGAR* 1 unidad de transito municipal 
*SEGURO* 
*DESPACHA* C5",
78,2026-08-09 12:43:58,120363042493725288@g.us,194171226824727,"*Reporte al 9-1-1 (PRELIMINAR)*
Fecha y Hora: *09/08/2026 06:34:08*
Asunto: *ACCIDENTE DE MOTOCICLISTA*
Colonia: *LASGOS DE PUENTE MORENO*
Calle: *PASEO  LAS  JOYAS S/N*
Entre calles: *LAPISLAZULI*
Referencia: *CERCA  DE TIENDA NETO*
Localidad: *MEDELLIN DE BRAVO*
Municipio: *MEDELLIN DE BRAVO*
*Ubicación:*https://www.google.com/maps/place/19.0969,-96.16296
*Resumen de evento*",
78,2026-08-09 12:51:17,120363042493725288@g.us,223488774266954,Sale U 208 a servicio,
78,2026-08-09 12:55:16,120363042493725288@g.us,97878764691675,U-208 en el punto,
78,2026-08-09 13:17:05,120363042493725288@g.us,223488774266954,U208 retorna a base,
78,2026-08-09 13:20:34,120363042493725288@g.us,97878764691675,U-208 llegando a basé,
78,2026-08-09 13:40:52,120363042493725288@g.us,223488774266954,"*FECHA*  09/ 08/2026.
*AMBULANCIA*  U-208.
*OPERADOR* Miguel Martínez.
*PARAMEDICO* Mabel Márquez Ferrer.
*TERCERO ABORDO*
N/A.
*DIRECCIÓN DEL SERVICIO*  Paseo de las joyas, fracc. Lagos de Puente Moreno.
*TIPO DE SERVICIO* 
Urgencia.
*NOMBRE DEL PACIENTE* 
Jesús Gabriel Lagunes Viera.
*T/A* 130/70 mm/Hg
*F/C* 58 x'
*F/R* 16 x' 
 *Spo2*  98%
 *TEMPERATURA* 36 °C
*GLUC/OPCIONAL* -
*EDAD* 38 años.
*Glasgow* 15.
*ORIGINARIO ( A)* Veracruz. 
*DESCRIPCIÓN DE LO OCURRIDO*   paciente  masculino es chocado en su moto por una moto, cuando se dirigía rumbo a su trabajo, lo que le provocó abraciones en antebrazo izquierdo y rodilla izquierda, el paciente se encuentra consciente, orientado en sus cuatro esferas, cooperador, sin lesiones que pongan en riesgo su vida, se le toman signos vitales y se le dan recomendaciones.
*DIAGNÓSTICO* 
*HOSPITAL  DE TRASLADO* no amerita traslado.
 *RECIBE* N/A.
*CÓDIGO* Amarillo.
*OBSERVACIONES* 
Paciente ambulante, consciente, orientado en sus cuatro esferas, cooperarador, policontundido por choque de moto.

*ANTECEDENTES PATOLOGICOS*
Negados.
*ANTECEDENTES  NO PATOLOGICOS*
Negados.

*ALERGIAS* Negadas.

 *MEDICAMENTOS* 
 Negados. 
*AUTORIDAD EN EL LUGAR*   -
*SEGURO*  IMSS.
*DESPACHA* Dirección de protección civil.",
78,2026-08-09 14:18:05,120363042493725288@g.us,97878764691675,"U-072 con niveles correctos de aceite de motor aceite hidráulico y aceite de bomba de agua 
Observación:
El aceite de motor ya está muy quemado ya requiere el servicio",
78,2026-08-09 14:21:46,120363042493725288@g.us,97878764691675,U-208 con niveles correctos de aceite de motor aceite hidráulico y liquido de frenos,
78,2026-08-09 14:26:52,120363042493725288@g.us,97878764691675,"U-097 con niveles correctos de aceite de motor aceite hidráulico y liquido de frenos 
Observación:
El aceite de transmisión está contaminado requiere su cambio de aceite dela caja de velocidades",
78,2026-08-09 14:30:32,120363042493725288@g.us,97878764691675,U-096 con niveles correctos de aceite de motor aceite hidráulico y liquido de frenos,
78,2026-08-09 14:47:00,120363042493725288@g.us,97878764691675,U-098 con niveles correctos de aceite de motor aceite hidráulico y liquido de frenos,
78,2026-08-09 15:02:22,120363042493725288@g.us,97878764691675,U-072 a abastecimiento de agua de la base P-C,
78,2026-08-09 15:03:47,120363042493725288@g.us,Você,Enterado gracias,
78,2026-08-09 15:04:30,120363042493725288@g.us,170179606609930,Buen día equipo,
78,2026-08-09 15:30:44,120363042493725288@g.us,97878764691675,U-072 sale a recargar agua a grupo más,
78,2026-08-09 15:34:14,120363042493725288@g.us,Você,Enterado con precaución,AC09B71764D71C55FF3F49EB737FAF37
78,2026-08-09 15:48:20,120363042493725288@g.us,97878764691675,U-072 en Grupo Mas,
78,2026-08-09 15:54:12,120363042493725288@g.us,Você,Enterado en base,AC56194086FF2B4D269032798017904B
78,2026-08-09 16:10:13,120363042493725288@g.us,97878764691675,U-072 llegando a basé,
78,2026-08-09 16:11:19,120363042493725288@g.us,128733256110143,Enterado en base,ACB8B1B33DF1B9C0DECECDCC0E5CA50B
78,2026-08-09 16:31:24,120363042493725288@g.us,226585563119766,"Se baja de la unidad 208 
Tanque de oxigeno ya que se detecto fuga en la valvula",A552FA24FE5D435843C65DB7DCE7CF8E
78,2026-08-09 16:32:09,120363042493725288@g.us,226585563119766,Se sube tanque de oxigeno ala 208,
78,2026-08-09 16:34:43,120363042493725288@g.us,128733256110143,"Se hace entrega de medidor ,cable del servicio preliminar reporte 911 con fecha 09/08/2626 03:48:53 asunto cable suspendido col el tejar , calle Av independencia",
78,2026-08-09 17:22:21,120363042493725288@g.us,138276522463346,"Buenos días, hay un guardia de seguridad desmayado en el circuito ártico",
78,2026-08-09 17:22:29,120363042493725288@g.us,138276522463346,Piden apoyo para valorarlo,
78,2026-08-09 17:22:38,120363042493725288@g.us,138276522463346,Al parecer es diabético,
78,2026-08-09 17:22:56,120363042493725288@g.us,128733256110143,Enterado sale los compañeros para el punto,3A9DBC0DD982340D43A3
78,2026-08-09 17:26:42,120363042493725288@g.us,128733256110143,Regresen compañeros se cancela el servicio,
78,2026-08-09 17:27:04,120363042493725288@g.us,28067678416994,Enterada,
79,2026-08-08 21:22:28,214774235267138@lid,214774235267138,"*Reporte al 9-1-1 (PRELIMINAR)*
Fecha y Hora: *08/08/2026 12:13:00*
Asunto: *ACCIDENTE VEHICULAR MÚLTIPLE*
Colonia: *TEJAR*
Calle: *CARRETERA AL TEJAR S/N*
Entre calles: *ARBOLEDAS*
Referencia: *POR EL TOPE DESPUES DE SORIANA Y POR DONDE ESTA LA ENTRADA A DOS BOCAS*
Localidad: *MEDELLIN DE BRAVO*
Municipio: *MEDELLIN DE BRAVO*
*Ubicación:* https://www.google.com/maps/place/19.087454,-96.154876",
79,2026-08-08 21:22:36,214774235267138@lid,214774235267138,Mando atendieron este repporte?,3EB0349F5F3D2BE068C4D2
79,2026-08-08 22:24:12,214774235267138@lid,Você,"Mandó me acaban de reportar al número de la base incendio de pastizal 
En esta ubicación 
La misma ciudadana me reporto que ya se está sofocando tendra alguna unidad próxima para verificar por favor",
79,2026-08-08 22:24:41,214774235267138@lid,Você,En el callejón del campesino,
79,2026-08-08 22:58:44,214774235267138@lid,Você,No se ven pero están atrás de ese monte,
79,2026-08-08 22:58:44,214774235267138@lid,Você,Ya salieron los trabajadores del químico a apagarlo,
79,2026-08-08 22:59:07,214774235267138@lid,Você,Ya dedicaron el incendio de pastizal,
79,2026-08-08 22:59:14,214774235267138@lid,Você,Mandó,
80,2026-08-08 22:15:11,146325878386885@lid,146325878386885,En el callejón del campesino,
80,2026-08-08 22:16:22,146325878386885@lid,Você,Me puede mandar ubicación en tiempo real por favor,
80,2026-08-08 22:16:50,146325878386885@lid,Você,Y su nombre para mandar la unidad por favor,
80,2026-08-08 22:17:29,146325878386885@lid,146325878386885,Parece que se está apagando quedan esa llamitas,
80,2026-08-08 22:17:45,146325878386885@lid,146325878386885,Marychuy Isleño,AC40450D27BD5F3B170B3EECFA461A49
80,2026-08-08 22:18:02,146325878386885@lid,146325878386885,A usted,AC512D69071959BDD012280126150BF6
80,2026-08-08 22:19:59,146325878386885@lid,Você,Van a mandar la unidad para monitorear,
80,2026-08-08 22:23:34,146325878386885@lid,146325878386885,Okk gracias,
80,2026-08-08 22:55:49,146325878386885@lid,146325878386885,Ya salieron los trabajadores del químico a apagarlo,
80,2026-08-08 22:56:59,146325878386885@lid,146325878386885,No se ven pero están atrás de ese monte,
83,2026-08-09 19:57:00,120363042493725288@g.us,170179606609930,Buena tarde,
83,2026-08-09 19:57:01,120363042493725288@g.us,170179606609930,Para los uniformes,
83,2026-08-09 19:57:01,120363042493725288@g.us,170179606609930,Pásenme las listas de los equipos,
83,2026-08-09 19:57:18,120363042493725288@g.us,170179606609930,"Equipo, necesito las tallas, los dos jefes de guardias, homologuen todas las tallas y mándeme el Chat por favor",
83,2026-08-09 21:05:23,120363042493725288@g.us,170179606609930,"Buen día, equipo:

Se les recuerda que el día de mañana tendremos participación en el Homenaje a la Bandera, por lo que deberemos estar presentes en Palacio Municipal a las 08:05 horas.

La guardia entrante deberá asistir al homenaje.

El personal que se encuentre de turno permanecerá en la base en espera del relevo total, garantizando en todo 
momento la atención de emergencias.

La Unidad 098 se trasladará al homenaje y, al término del evento, acudirá al banderazo de inicio de obra programado.

Favor de mantenerse atentos y confirmar de enterados.

Gracias.",
83,2026-08-09 21:06:18,120363042493725288@g.us,128733256110143,Enterado 🙋🏻‍♂️,3ACF06B5985C045762D8
83,2026-08-09 21:06:34,120363042493725288@g.us,28067678416994,Enterada,3ACF06B5985C045762D8
83,2026-08-09 21:13:15,120363042493725288@g.us,226585563119766,Enterada,3ACF06B5985C045762D8
85,2026-08-09 23:08:27,120363042493725288@g.us,138276522463346,Reportan incendio de casa en Irlanda,
85,2026-08-09 23:08:35,120363042493725288@g.us,138276522463346,Alguien sabe si es efectivo?,
85,2026-08-09 23:09:20,120363042493725288@g.us,Você,Si ya vamos para el punto,3A8FD25BC96618DF9E3F
85,2026-08-09 23:18:19,120363042493725288@g.us,28067678416994,En el punto la unidad 072 y 098.,
85,2026-08-09 23:18:51,120363042493725288@g.us,Você,La ubicación para la ambulancia,
85,2026-08-09 23:18:51,120363042493725288@g.us,Você,Para conocimiento si la 098 no amerita que esté ahí se mueven al punto este @128733256110143,
85,2026-08-09 23:18:51,120363042493725288@g.us,Você,Del niño de 3 años que no reacciona,
85,2026-08-09 23:20:28,120363042493725288@g.us,170179606609930,.,ACB62E6EFABE5EBC94F1CBBDCD986964
85,2026-08-09 23:20:31,120363042493725288@g.us,28067678416994,Enterada,AC9AFF095CC84031E3DE86F2B46BD4BC
85,2026-08-09 23:20:34,120363042493725288@g.us,28067678416994,Nos dirigimos,
85,2026-08-09 23:33:01,120363042493725288@g.us,97878764691675,Al llegar al lugar indicado nos recibió quien dijo ser y llamarse Alejandra Vélez propietaria de dicha casa,
85,2026-08-09 23:37:26,120363042493725288@g.us,28067678416994,Unidad en el punto,
85,2026-08-09 23:38:01,120363042493725288@g.us,128733256110143,098 en el punto,ACB62E6EFABE5EBC94F1CBBDCD986964
85,2026-08-09 23:38:20,120363042493725288@g.us,170179606609930,Gracias!,AC0B3A0C912A88029106F9C1D3E34945
85,2026-08-09 23:56:08,120363042493725288@g.us,97878764691675,U-072 ya en basé,
85,2026-08-10 00:05:35,120363042493725288@g.us,170179606609930,necesito mas datos que fue lo que se vio afectado de la vivienda y cuantas personas habitan para mandar una tarjeta informativa a presidencia por favor equipo,AC2E72D1F307DBAD36FEEF4561BDEF7A
85,2026-08-10 00:07:04,120363042493725288@g.us,128733256110143,098 en torre pediatrica del 20 de noviembre,AC67BBFB407A4B2C88E59DBA340CF9CB
85,2026-08-10 00:13:32,120363042493725288@g.us,97878764691675,"Al llegar a lugar indicado se visualiza un mueble quemado en la parte de la sala de la casa así mismo se visualiza un comedor quemado y una alacena quemado en la parte de la cocina así mismo se inspeccionan los dos cuartos y el  baño también  el patio en visualizando humo y no habiendo daños se procede a abrir ventanas para una ventilación natural 
Así mismo registrándose temperatura en el mismo domicilio a petición de la ciudadana propietaria de la casa que solicita el no bajar la temperatura con agua igual para no dañar artículos diversos que tiene dentro de la propiedad  se le da indicaciones verbales",
85,2026-08-10 00:14:27,120363042493725288@g.us,226585563119766,Gracias enterados en base,ACF014E3D8BC71FB56EC415CE2405578
85,2026-08-10 00:14:58,120363042493725288@g.us,97878764691675,Propietaria del domicilio siniestrado Alejandra Vélez de 47 años de edad,
85,2026-08-10 00:20:36,120363042493725288@g.us,226585563119766,Enterdos en base,
85,2026-08-10 00:25:32,120363042493725288@g.us,135450517885035,que paso con el niño que no reacciona.,
85,2026-08-10 00:27:31,120363042493725288@g.us,28067678416994,"Lo llevamos a el Hospital General Veracruz Torre Pediátrica, estaba conciente, pero tuvo una probable convulsión febril, en unos minutos enviamos mas datos.",ACDE4A5F79E16854EA9811EB57026907
85,2026-08-10 00:42:19,120363042493725288@g.us,28067678416994,"Paciente: Jose Alberto  Garcia Hernandez.
Edad: 3 años.
Antecedentes: Negado.
Medicamentos: Negados. 
TA: ...
SpO²: 70%
FC: 74 LPM.
FR: 33 RPM.
Glucosa Capilar: ...
Temperatura: 38.2°
Alergias: Negado.
Dx: Probable Convulsión Febril con Hipoxemia Grave.",
85,2026-08-10 00:48:17,120363042493725288@g.us,128733256110143,098 en base,
85,2026-08-10 01:01:02,120363042493725288@g.us,170179606609930,"Enterado!
Gracias equipo",ACF5AC0371CF8F024CD63FFFEB9FE741
85,2026-08-10 01:24:30,120363042493725288@g.us,170179606609930,Esperen el arribo de la ssp,
85,2026-08-10 01:24:30,120363042493725288@g.us,170179606609930,"*Reporte al 9-1-1 (PRELIMINAR)*
Fecha y Hora: *09/08/2026 19:13:51*
Asunto: *PERSONA(S) LESIONADA(S) POR PROYECTIL DE ARMA DE FUEGO*
Colonia: *RANCHO DEL PADRE*
Calle: * *
Entre calles: *NO ESPECIFICADO*
Referencia: *EN EL CAMPO DEPORTIVO/ CERCA DE LA TIENDA*
Localidad: *NO ESPECIFICADO*
Municipio: *MEDELLIN DE BRAVO*
*Ubicación:*https://www.google.com/maps/place/19.059858952798,-96.177937324371
*Resumen de evento*
     LESIONADO POR ARMA DE FUEGO E PEGÓ EN LA CABEZA",
85,2026-08-10 02:16:40,120363042493725288@g.us,Você,Ahí para conocimiento de los mandos nos indica c5 k está una unidad de policía en el lugar pero no encuentran al lesionado seguimos 31 en base,3AEF60739715051FDE34
85,2026-08-10 02:16:58,120363042493725288@g.us,Você,SI MANDO LA UNIDAD SP-4465,
85,2026-08-10 02:16:58,120363042493725288@g.us,Você,YA ESTAN EL LUGAR MANDO ESTAN VERIFICANDO EL APOYO YA QUE NO ENCUNTRAN AL LESIONADO,
85,2026-08-10 02:19:48,120363042493725288@g.us,135450517885035,con mucha precaucion,
85,2026-08-10 02:23:11,120363042493725288@g.us,170179606609930,Me cometan que se lo llevaron por sus medios,AC84952F26025F17B632457DBC765809
85,2026-08-10 02:23:49,120363042493725288@g.us,Você,Enterado director seguimos 31 en base,3ACBED46C4194888C2E2
86,2026-08-09 23:16:28,254142559858818@lid,254142559858818,La ubicación para la ambulancia,
86,2026-08-09 23:16:37,254142559858818@lid,254142559858818,Del niño de 3 años que no reacciona,
